order_id,order_date,customer_id,customer_name,segment,category,product,region,sales_channel,quantity,unit_price,discount,sales,cost,profit
ORD-10560,2025-09-19,CUST-0174,Customer 0174,Home Office,Electronics,Headphones,North,Online,8,71.12,0.0,568.96,406.67,162.29
ORD-10561,2024-03-29,CUST-0219,Customer 0219,Home Office,Fashion,T-Shirt,West,Marketplace,7,26.54,0.0,185.78,160.13,25.65
ORD-10562,2024-12-06,CUST-0102,Customer 0102,Home Office,Office Supplies,Pen Set,West,Online,2,18.37,0.1,33.07,19.26,13.81
ORD-10563,2025-12-01,CUST-0330,Customer 0330,Home Office,Fashion,Jacket,East,Retail Store,8,82.76,0.1,595.87,374.4,221.47
ORD-10564,2025-12-17,CUST-0341,Customer 0341,Corporate,Fashion,Jeans,North,Retail Store,6,54.23,0.05,309.11,173.28,135.83
ORD-10565,2024-06-23,CUST-0145,Customer 0145,Corporate,Fashion,Sneakers,North,Retail Store,6,112.46,0.15,573.55,417.42,156.13
ORD-10566,2024-11-05,CUST-0273,Customer 0273,Consumer,Home & Kitchen,Blender,South,Retail Store,8,77.04,0.1,554.69,351.4,203.29
ORD-10567,2024-12-14,CUST-0107,Customer 0107,Home Office,Fashion,T-Shirt,South,Online,7,25.5,0.1,160.65,107.6,53.05
ORD-10568,2024-04-27,CUST-0304,Customer 0304,Consumer,Electronics,Smartwatch,East,Retail Store,8,182.97,0.05,1390.57,1164.89,225.68
ORD-10569,2025-12-02,CUST-0306,Customer 0306,Consumer,Electronics,Laptop,South,Online,7,748.72,0.05,4978.99,3888.88,1090.11
ORD-10570,2024-05-30,CUST-0339,Customer 0339,Home Office,Home & Kitchen,Blender,West,Online,3,75.7,0.1,204.39,140.31,64.08
ORD-10571,2024-11-02,CUST-0292,Customer 0292,Consumer,Furniture,Bookshelf,North,Marketplace,5,127.84,0.1,575.28,500.66,74.62
ORD-10572,2024-05-10,CUST-0151,Customer 0151,Consumer,Home & Kitchen,Vacuum Cleaner,East,Online,1,235.27,0.05,223.51,198.65,24.86
ORD-10573,2024-08-28,CUST-0222,Customer 0222,Corporate,Office Supplies,Notebook,West,Marketplace,7,11.35,0.2,63.56,43.47,20.09
ORD-10574,2025-05-01,CUST-0072,Customer 0072,Corporate,Furniture,Desk,South,Retail Store,4,212.38,0.15,722.09,630.8,91.29
ORD-10575,2024-01-12,CUST-0037,Customer 0037,Corporate,Furniture,Desk,South,Online,1,234.61,0.0,234.61,169.0,65.61
ORD-10576,2025-04-11,CUST-0310,Customer 0310,Home Office,Furniture,Sofa,West,Retail Store,7,587.56,0.15,3495.98,2546.11,949.87
ORD-10577,2024-07-09,CUST-0218,Customer 0218,Home Office,Office Supplies,Printer,East,Retail Store,1,279.85,0.15,237.87,191.68,46.19
ORD-10578,2024-02-04,CUST-0020,Customer 0020,Home Office,Home & Kitchen,Lamp,North,Online,8,43.23,0.2,276.67,208.36,68.31
ORD-10579,2025-04-21,CUST-0265,Customer 0265,Corporate,Home & Kitchen,Lamp,North,Marketplace,2,50.26,0.15,85.44,49.64,35.8
ORD-10580,2025-09-19,CUST-0028,Customer 0028,Home Office,Home & Kitchen,Lamp,West,Marketplace,6,48.76,0.15,248.68,177.58,71.1
ORD-10581,2024-12-27,CUST-0151,Customer 0151,Home Office,Office Supplies,Paper Pack,East,Marketplace,5,21.51,0.0,107.55,93.89,13.66
ORD-10582,2024-03-03,CUST-0323,Customer 0323,Corporate,Home & Kitchen,Lamp,North,Retail Store,8,40.53,0.15,275.6,156.56,119.04
ORD-10583,2024-05-09,CUST-0259,Customer 0259,Corporate,Fashion,T-Shirt,East,Online,2,23.14,0.05,43.97,33.66,10.31
ORD-10584,2025-08-28,CUST-0078,Customer 0078,Home Office,Electronics,Smartphone,South,Retail Store,8,546.18,0.05,4150.97,2662.59,1488.38
ORD-10585,2024-12-17,CUST-0044,Customer 0044,Corporate,Furniture,Office Chair,West,Retail Store,3,169.53,0.15,432.3,261.09,171.21
ORD-10586,2025-10-14,CUST-0086,Customer 0086,Home Office,Furniture,Sofa,East,Online,4,695.7,0.15,2365.38,1586.64,778.74
ORD-10587,2025-04-20,CUST-0205,Customer 0205,Home Office,Electronics,Smartphone,South,Retail Store,8,496.44,0.05,3772.94,3327.31,445.63
ORD-10588,2024-09-25,CUST-0075,Customer 0075,Corporate,Fashion,Sneakers,East,Marketplace,7,103.03,0.0,721.21,597.93,123.28
ORD-10589,2025-06-28,CUST-0327,Customer 0327,Corporate,Electronics,Laptop,East,Retail Store,6,774.86,0.1,4184.24,3256.27,927.97
ORD-10590,2024-09-18,CUST-0336,Customer 0336,Home Office,Office Supplies,Notebook,South,Marketplace,7,12.98,0.1,81.77,66.41,15.36
ORD-10591,2024-11-16,CUST-0281,Customer 0281,Corporate,Office Supplies,Printer,North,Marketplace,1,238.71,0.2,190.97,109.58,81.39
ORD-10592,2024-12-25,CUST-0113,Customer 0113,Consumer,Electronics,Smartwatch,North,Marketplace,5,163.43,0.05,776.29,433.4,342.89
ORD-10593,2025-12-26,CUST-0062,Customer 0062,Home Office,Furniture,Office Chair,South,Online,2,133.35,0.15,226.69,176.76,49.93
ORD-10594,2024-10-28,CUST-0240,Customer 0240,Corporate,Furniture,Bookshelf,East,Retail Store,2,118.32,0.2,189.31,170.06,19.25
ORD-10595,2024-10-10,CUST-0032,Customer 0032,Corporate,Furniture,Office Chair,South,Retail Store,7,142.47,0.1,897.56,512.53,385.03
ORD-10596,2024-07-24,CUST-0313,Customer 0313,Home Office,Electronics,Smartwatch,West,Online,7,187.86,0.0,1315.02,773.17,541.85
ORD-10597,2025-03-28,CUST-0133,Customer 0133,Corporate,Home & Kitchen,Blender,West,Online,2,65.39,0.0,130.78,98.08,32.7
ORD-10598,2025-10-30,CUST-0328,Customer 0328,Home Office,Fashion,Jeans,East,Retail Store,1,57.72,0.0,57.72,37.13,20.59
ORD-10599,2025-06-11,CUST-0252,Customer 0252,Consumer,Home & Kitchen,Blender,South,Online,8,72.84,0.1,524.45,422.03,102.42
ORD-10600,2024-05-04,CUST-0291,Customer 0291,Home Office,Fashion,Sneakers,North,Retail Store,6,116.0,0.05,661.2,456.37,204.83
ORD-10601,2024-03-23,CUST-0236,Customer 0236,Corporate,Home & Kitchen,Lamp,South,Retail Store,5,40.99,0.2,163.96,122.0,41.96
ORD-10602,2025-10-07,CUST-0184,Customer 0184,Consumer,Fashion,T-Shirt,South,Online,8,27.89,0.0,223.12,156.92,66.2
ORD-10603,2025-08-30,CUST-0123,Customer 0123,Corporate,Furniture,Office Chair,West,Marketplace,8,130.33,0.1,938.38,693.64,244.74
ORD-10604,2024-02-07,CUST-0174,Customer 0174,Consumer,Fashion,T-Shirt,South,Marketplace,1,27.16,0.05,25.8,14.58,11.22
ORD-10605,2025-11-25,CUST-0275,Customer 0275,Consumer,Home & Kitchen,Vacuum Cleaner,South,Retail Store,3,215.0,0.2,516.0,450.82,65.18
ORD-10606,2025-09-25,CUST-0024,Customer 0024,Home Office,Electronics,Smartwatch,North,Retail Store,4,188.03,0.2,601.7,333.96,267.74
ORD-10607,2025-09-17,CUST-0088,Customer 0088,Home Office,Electronics,Smartwatch,South,Online,2,159.17,0.0,318.34,241.38,76.96
ORD-10608,2024-12-11,CUST-0348,Customer 0348,Home Office,Furniture,Sofa,South,Retail Store,7,576.06,0.05,3830.8,3024.15,806.65
ORD-10609,2025-08-30,CUST-0089,Customer 0089,Corporate,Furniture,Office Chair,South,Marketplace,6,132.93,0.0,797.58,478.1,319.48
ORD-10610,2025-03-25,CUST-0125,Customer 0125,Home Office,Office Supplies,Printer,West,Online,1,246.4,0.0,246.4,208.6,37.8
ORD-10611,2024-03-23,CUST-0004,Customer 0004,Home Office,Electronics,Smartwatch,East,Retail Store,1,203.01,0.0,203.01,161.87,41.14
ORD-10612,2024-07-30,CUST-0074,Customer 0074,Consumer,Fashion,Jeans,North,Marketplace,5,54.18,0.15,230.26,145.92,84.34
ORD-10613,2025-09-18,CUST-0046,Customer 0046,Consumer,Furniture,Sofa,North,Marketplace,5,634.16,0.05,3012.26,2244.73,767.53
ORD-10614,2025-07-06,CUST-0260,Customer 0260,Corporate,Electronics,Headphones,North,Online,4,86.49,0.1,311.36,243.1,68.26
ORD-10615,2025-12-02,CUST-0243,Customer 0243,Consumer,Electronics,Smartphone,East,Retail Store,8,448.96,0.0,3591.68,3135.31,456.37
ORD-10616,2024-09-14,CUST-0172,Customer 0172,Home Office,Furniture,Sofa,South,Online,8,572.86,0.0,4582.88,2604.72,1978.16
ORD-10617,2025-06-11,CUST-0060,Customer 0060,Corporate,Electronics,Smartwatch,West,Online,2,191.96,0.0,383.92,290.8,93.12
ORD-10618,2024-04-22,CUST-0167,Customer 0167,Consumer,Office Supplies,Printer,West,Online,4,257.92,0.0,1031.68,716.41,315.27
ORD-10619,2025-08-22,CUST-0249,Customer 0249,Corporate,Electronics,Smartwatch,South,Retail Store,1,160.83,0.1,144.75,126.62,18.13
ORD-10620,2025-04-13,CUST-0100,Customer 0100,Home Office,Office Supplies,Printer,North,Retail Store,6,254.99,0.05,1453.44,864.11,589.33
ORD-10621,2025-04-21,CUST-0235,Customer 0235,Corporate,Furniture,Office Chair,South,Marketplace,7,161.72,0.0,1132.04,709.73,422.31
ORD-10622,2025-08-14,CUST-0284,Customer 0284,Consumer,Home & Kitchen,Cookware Set,West,Retail Store,4,136.29,0.0,545.16,399.39,145.77
ORD-10623,2025-03-14,CUST-0127,Customer 0127,Home Office,Office Supplies,Notebook,South,Marketplace,4,11.76,0.05,44.69,28.06,16.63
ORD-10624,2024-02-15,CUST-0021,Customer 0021,Home Office,Electronics,Smartwatch,West,Retail Store,8,194.5,0.2,1244.8,699.29,545.51
ORD-10625,2025-05-22,CUST-0124,Customer 0124,Corporate,Electronics,Smartwatch,South,Online,2,193.67,0.15,329.24,260.96,68.28
ORD-10626,2024-09-01,CUST-0332,Customer 0332,Home Office,Office Supplies,Pen Set,West,Marketplace,2,17.89,0.0,35.78,23.5,12.28
ORD-10627,2025-04-10,CUST-0238,Customer 0238,Corporate,Home & Kitchen,Blender,West,Marketplace,3,72.87,0.2,174.89,144.54,30.35
ORD-10628,2025-01-29,CUST-0171,Customer 0171,Home Office,Electronics,Laptop,South,Marketplace,1,733.33,0.05,696.66,448.95,247.71
ORD-10629,2024-02-26,CUST-0264,Customer 0264,Home Office,Electronics,Headphones,North,Retail Store,6,70.66,0.0,423.96,287.43,136.53
ORD-10630,2025-10-25,CUST-0287,Customer 0287,Corporate,Office Supplies,Printer,South,Marketplace,2,297.58,0.15,505.89,314.49,191.4
ORD-10631,2025-08-17,CUST-0108,Customer 0108,Home Office,Electronics,Smartwatch,West,Retail Store,4,172.05,0.05,653.79,420.76,233.03
ORD-10632,2025-01-16,CUST-0177,Customer 0177,Corporate,Electronics,Laptop,East,Retail Store,8,750.33,0.1,5402.38,4539.87,862.51
ORD-10633,2025-11-20,CUST-0034,Customer 0034,Consumer,Home & Kitchen,Lamp,East,Online,4,39.43,0.1,141.95,97.48,44.47
ORD-10634,2024-10-09,CUST-0058,Customer 0058,Home Office,Electronics,Smartphone,North,Retail Store,3,447.57,0.1,1208.44,751.03,457.41
ORD-10635,2025-04-30,CUST-0178,Customer 0178,Consumer,Fashion,Jeans,North,Online,7,58.92,0.1,371.2,206.95,164.25
ORD-10636,2025-02-25,CUST-0297,Customer 0297,Home Office,Furniture,Bookshelf,West,Retail Store,6,125.26,0.2,601.25,399.35,201.9
ORD-10637,2024-11-09,CUST-0088,Customer 0088,Consumer,Office Supplies,Printer,South,Retail Store,5,278.68,0.0,1393.4,1239.78,153.62
ORD-10638,2024-06-19,CUST-0317,Customer 0317,Consumer,Office Supplies,Paper Pack,South,Online,3,25.26,0.2,60.62,37.21,23.41
ORD-10639,2024-02-12,CUST-0163,Customer 0163,Home Office,Furniture,Office Chair,North,Marketplace,3,139.22,0.1,375.89,231.01,144.88
ORD-10640,2024-05-31,CUST-0191,Customer 0191,Consumer,Office Supplies,Pen Set,North,Retail Store,8,20.57,0.15,139.88,103.06,36.82
ORD-10641,2025-04-14,CUST-0164,Customer 0164,Home Office,Fashion,Jeans,East,Marketplace,3,62.76,0.0,188.28,139.54,48.74
ORD-10642,2024-10-23,CUST-0294,Customer 0294,Corporate,Office Supplies,Paper Pack,North,Marketplace,3,26.71,0.15,68.11,59.45,8.66
ORD-10643,2024-05-22,CUST-0348,Customer 0348,Consumer,Fashion,T-Shirt,West,Retail Store,2,21.44,0.05,40.74,31.21,9.53
ORD-10644,2024-02-26,CUST-0312,Customer 0312,Corporate,Electronics,Headphones,South,Online,4,80.63,0.15,274.14,225.74,48.4
ORD-10645,2025-11-24,CUST-0344,Customer 0344,Home Office,Electronics,Smartwatch,North,Marketplace,2,174.3,0.15,296.31,213.84,82.47
ORD-10646,2024-05-31,CUST-0219,Customer 0219,Corporate,Office Supplies,Paper Pack,East,Retail Store,6,24.05,0.1,129.87,84.37,45.5
ORD-10647,2024-08-08,CUST-0228,Customer 0228,Corporate,Home & Kitchen,Blender,West,Online,7,70.24,0.1,442.51,368.16,74.35
ORD-10648,2024-05-27,CUST-0107,Customer 0107,Corporate,Home & Kitchen,Blender,North,Marketplace,5,85.99,0.1,386.95,283.97,102.98
ORD-10649,2024-01-07,CUST-0210,Customer 0210,Home Office,Fashion,T-Shirt,South,Online,5,22.56,0.1,101.52,72.26,29.26
ORD-10650,2024-10-23,CUST-0284,Customer 0284,Home Office,Furniture,Sofa,East,Retail Store,8,712.95,0.0,5703.6,3739.84,1963.76
ORD-10651,2024-08-17,CUST-0014,Customer 0014,Home Office,Home & Kitchen,Vacuum Cleaner,West,Online,1,195.05,0.0,195.05,172.54,22.51
ORD-10652,2024-07-02,CUST-0252,Customer 0252,Consumer,Office Supplies,Paper Pack,East,Marketplace,4,22.15,0.0,88.6,57.33,31.27
ORD-10653,2024-09-21,CUST-0322,Customer 0322,Home Office,Fashion,Sneakers,North,Retail Store,8,120.5,0.2,771.2,524.89,246.31
ORD-10654,2024-05-29,CUST-0164,Customer 0164,Corporate,Furniture,Office Chair,East,Retail Store,8,133.6,0.2,855.04,519.14,335.9
ORD-10655,2024-10-23,CUST-0150,Customer 0150,Consumer,Office Supplies,Notebook,South,Marketplace,2,10.9,0.15,18.53,14.26,4.27
ORD-10656,2025-12-02,CUST-0155,Customer 0155,Home Office,Office Supplies,Pen Set,East,Online,5,19.07,0.2,76.28,51.63,24.65
ORD-10657,2025-06-14,CUST-0145,Customer 0145,Consumer,Electronics,Smartphone,North,Online,6,486.8,0.1,2628.72,2293.08,335.64
ORD-10658,2024-07-11,CUST-0287,Customer 0287,Consumer,Furniture,Desk,North,Retail Store,2,217.39,0.1,391.3,225.68,165.62
ORD-10659,2025-12-08,CUST-0186,Customer 0186,Corporate,Office Supplies,Pen Set,South,Marketplace,3,20.1,0.1,54.27,41.2,13.07
ORD-10660,2024-05-01,CUST-0114,Customer 0114,Consumer,Office Supplies,Notebook,South,Online,3,10.71,0.2,25.7,16.17,9.53
ORD-10661,2025-12-08,CUST-0058,Customer 0058,Consumer,Electronics,Smartwatch,South,Online,2,194.83,0.0,389.66,317.6,72.06
ORD-10662,2025-04-25,CUST-0061,Customer 0061,Consumer,Electronics,Laptop,North,Marketplace,5,652.41,0.0,3262.05,2556.32,705.73
ORD-10663,2024-07-08,CUST-0344,Customer 0344,Corporate,Furniture,Desk,East,Retail Store,6,192.99,0.0,1157.94,979.68,178.26
ORD-10664,2025-06-01,CUST-0292,Customer 0292,Home Office,Furniture,Desk,South,Marketplace,2,241.09,0.0,482.18,394.01,88.17
ORD-10665,2024-06-24,CUST-0276,Customer 0276,Home Office,Furniture,Bookshelf,West,Retail Store,1,105.55,0.2,84.44,52.77,31.67
ORD-10666,2025-03-26,CUST-0345,Customer 0345,Corporate,Home & Kitchen,Cookware Set,South,Marketplace,2,154.06,0.0,308.12,275.29,32.83
ORD-10667,2024-04-25,CUST-0161,Customer 0161,Corporate,Furniture,Sofa,East,Marketplace,2,574.01,0.1,1033.22,617.42,415.8
ORD-10668,2024-12-01,CUST-0253,Customer 0253,Corporate,Electronics,Laptop,West,Online,2,701.31,0.1,1262.36,959.57,302.79
ORD-10669,2024-10-24,CUST-0220,Customer 0220,Home Office,Home & Kitchen,Vacuum Cleaner,East,Online,4,234.87,0.0,939.48,780.57,158.91
ORD-10670,2025-11-19,CUST-0054,Customer 0054,Consumer,Electronics,Smartwatch,South,Retail Store,7,181.22,0.1,1141.69,898.26,243.43
ORD-10671,2024-06-21,CUST-0034,Customer 0034,Corporate,Fashion,T-Shirt,North,Online,6,23.79,0.0,142.74,108.23,34.51
ORD-10672,2024-10-12,CUST-0298,Customer 0298,Home Office,Fashion,Sneakers,West,Retail Store,5,124.63,0.2,498.52,336.32,162.2
ORD-10673,2024-05-30,CUST-0233,Customer 0233,Home Office,Home & Kitchen,Lamp,South,Online,2,41.63,0.0,83.26,60.28,22.98
ORD-10674,2024-03-10,CUST-0256,Customer 0256,Consumer,Electronics,Laptop,East,Marketplace,1,723.59,0.0,723.59,569.99,153.6
ORD-10675,2024-03-19,CUST-0339,Customer 0339,Corporate,Home & Kitchen,Blender,East,Marketplace,8,68.29,0.1,491.69,384.37,107.32
ORD-10676,2024-02-02,CUST-0221,Customer 0221,Corporate,Office Supplies,Notebook,West,Online,2,11.82,0.1,21.28,18.06,3.22
ORD-10677,2025-07-24,CUST-0338,Customer 0338,Corporate,Electronics,Smartphone,West,Retail Store,5,449.62,0.2,1798.48,1260.26,538.22
ORD-10678,2025-11-06,CUST-0284,Customer 0284,Consumer,Electronics,Smartwatch,West,Retail Store,8,183.36,0.1,1320.19,798.33,521.86
ORD-10679,2025-09-23,CUST-0347,Customer 0347,Consumer,Fashion,Sneakers,South,Retail Store,6,104.08,0.05,593.26,332.14,261.12
ORD-10680,2025-10-02,CUST-0175,Customer 0175,Corporate,Office Supplies,Notebook,East,Online,7,11.74,0.0,82.18,73.73,8.45
ORD-10681,2024-08-28,CUST-0332,Customer 0332,Corporate,Furniture,Desk,North,Retail Store,5,192.61,0.15,818.59,647.34,171.25
ORD-10682,2025-07-05,CUST-0167,Customer 0167,Home Office,Furniture,Office Chair,West,Retail Store,1,157.1,0.1,141.39,98.67,42.72
ORD-10683,2025-08-25,CUST-0012,Customer 0012,Consumer,Electronics,Smartwatch,West,Online,6,183.8,0.1,992.52,657.89,334.63
ORD-10684,2025-05-23,CUST-0258,Customer 0258,Corporate,Furniture,Bookshelf,South,Retail Store,6,124.13,0.0,744.78,504.34,240.44
ORD-10685,2024-10-21,CUST-0136,Customer 0136,Consumer,Electronics,Smartphone,North,Marketplace,1,574.43,0.05,545.71,376.93,168.78
ORD-10686,2025-08-29,CUST-0173,Customer 0173,Corporate,Home & Kitchen,Blender,South,Retail Store,5,76.49,0.0,382.45,281.43,101.02
ORD-10687,2025-05-31,CUST-0154,Customer 0154,Corporate,Electronics,Headphones,East,Marketplace,7,80.96,0.2,453.38,281.11,172.27
ORD-10688,2025-11-18,CUST-0281,Customer 0281,Consumer,Home & Kitchen,Vacuum Cleaner,West,Online,3,218.05,0.0,654.15,477.97,176.18
ORD-10689,2025-10-15,CUST-0273,Customer 0273,Consumer,Fashion,Jacket,East,Retail Store,7,96.12,0.15,571.91,326.54,245.37
ORD-10690,2024-06-03,CUST-0154,Customer 0154,Consumer,Furniture,Desk,South,Retail Store,7,208.03,0.1,1310.59,1101.65,208.94
ORD-10691,2025-10-23,CUST-0083,Customer 0083,Consumer,Office Supplies,Pen Set,South,Online,5,18.55,0.2,74.2,51.35,22.85
ORD-10692,2024-11-13,CUST-0238,Customer 0238,Consumer,Electronics,Smartphone,South,Online,8,573.69,0.15,3901.09,2721.82,1179.27
ORD-10693,2024-01-30,CUST-0133,Customer 0133,Consumer,Office Supplies,Printer,West,Online,5,284.26,0.2,1137.04,881.78,255.26
ORD-10694,2024-11-17,CUST-0309,Customer 0309,Corporate,Electronics,Laptop,North,Retail Store,5,840.13,0.0,4200.65,2908.75,1291.9
ORD-10695,2024-04-24,CUST-0293,Customer 0293,Home Office,Furniture,Desk,East,Retail Store,2,230.84,0.15,392.43,295.56,96.87
ORD-10696,2025-09-06,CUST-0063,Customer 0063,Home Office,Electronics,Smartphone,South,Retail Store,6,549.85,0.05,3134.14,2532.49,601.65
ORD-10697,2024-04-19,CUST-0090,Customer 0090,Home Office,Furniture,Desk,North,Retail Store,4,216.01,0.05,820.84,524.52,296.32
ORD-10698,2025-12-17,CUST-0058,Customer 0058,Corporate,Home & Kitchen,Lamp,South,Retail Store,6,43.97,0.15,224.25,176.92,47.33
ORD-10699,2024-11-11,CUST-0011,Customer 0011,Home Office,Fashion,Jacket,South,Retail Store,1,94.38,0.2,75.5,66.39,9.11
ORD-10700,2024-11-12,CUST-0328,Customer 0328,Corporate,Home & Kitchen,Vacuum Cleaner,West,Online,6,186.19,0.2,893.71,762.72,130.99
ORD-10701,2024-11-04,CUST-0047,Customer 0047,Corporate,Fashion,Jacket,East,Marketplace,4,82.18,0.05,312.28,269.06,43.22
ORD-10702,2024-10-07,CUST-0042,Customer 0042,Corporate,Fashion,T-Shirt,West,Online,8,26.78,0.1,192.82,168.58,24.24
ORD-10703,2025-06-02,CUST-0034,Customer 0034,Home Office,Furniture,Bookshelf,East,Retail Store,6,123.68,0.1,667.87,557.47,110.4
ORD-10704,2025-10-18,CUST-0329,Customer 0329,Consumer,Electronics,Laptop,West,Online,3,737.27,0.2,1769.45,1370.23,399.22
ORD-10705,2025-08-12,CUST-0043,Customer 0043,Home Office,Office Supplies,Pen Set,South,Marketplace,2,16.65,0.0,33.3,26.63,6.67
ORD-10706,2025-04-07,CUST-0245,Customer 0245,Corporate,Fashion,Jacket,East,Online,3,81.18,0.05,231.36,175.27,56.09
ORD-10707,2025-01-11,CUST-0094,Customer 0094,Consumer,Electronics,Smartwatch,North,Online,7,204.02,0.1,1285.33,1104.77,180.56
ORD-10708,2024-04-01,CUST-0237,Customer 0237,Corporate,Home & Kitchen,Cookware Set,West,Marketplace,4,148.45,0.05,564.11,343.58,220.53
ORD-10709,2024-04-01,CUST-0189,Customer 0189,Corporate,Office Supplies,Printer,West,Marketplace,3,247.86,0.15,632.04,506.58,125.46
ORD-10710,2024-08-17,CUST-0105,Customer 0105,Consumer,Fashion,T-Shirt,West,Online,4,23.41,0.05,88.96,64.31,24.65
ORD-10711,2024-10-16,CUST-0347,Customer 0347,Consumer,Home & Kitchen,Cookware Set,East,Retail Store,4,126.58,0.1,455.69,377.02,78.67
ORD-10712,2024-09-11,CUST-0190,Customer 0190,Corporate,Furniture,Sofa,West,Marketplace,8,554.51,0.0,4436.08,2646.66,1789.42
ORD-10713,2025-12-26,CUST-0217,Customer 0217,Corporate,Furniture,Sofa,South,Retail Store,5,571.08,0.0,2855.4,1629.19,1226.21
ORD-10714,2024-01-06,CUST-0130,Customer 0130,Consumer,Office Supplies,Notebook,North,Marketplace,7,13.72,0.05,91.24,71.62,19.62
ORD-10715,2024-06-22,CUST-0258,Customer 0258,Corporate,Furniture,Bookshelf,West,Online,8,133.6,0.05,1015.36,605.33,410.03
ORD-10716,2024-11-16,CUST-0023,Customer 0023,Home Office,Office Supplies,Notebook,East,Retail Store,3,13.34,0.1,36.02,30.34,5.68
ORD-10717,2025-09-19,CUST-0136,Customer 0136,Corporate,Office Supplies,Pen Set,South,Marketplace,6,20.12,0.1,108.65,71.76,36.89
ORD-10718,2024-07-12,CUST-0077,Customer 0077,Consumer,Fashion,T-Shirt,West,Retail Store,1,22.62,0.0,22.62,16.16,6.46
ORD-10719,2024-02-11,CUST-0227,Customer 0227,Consumer,Electronics,Smartwatch,South,Online,6,183.29,0.2,879.79,624.84,254.95
ORD-10720,2024-07-27,CUST-0146,Customer 0146,Home Office,Office Supplies,Notebook,South,Marketplace,3,12.9,0.0,38.7,32.43,6.27
ORD-10721,2025-03-02,CUST-0040,Customer 0040,Consumer,Electronics,Smartphone,East,Marketplace,4,526.54,0.1,1895.54,1631.26,264.28
ORD-10722,2025-01-17,CUST-0303,Customer 0303,Home Office,Electronics,Smartwatch,West,Retail Store,2,161.3,0.05,306.47,177.25,129.22
ORD-10723,2024-12-03,CUST-0023,Customer 0023,Home Office,Office Supplies,Notebook,South,Online,8,13.61,0.05,103.44,93.09,10.35
ORD-10724,2024-11-26,CUST-0029,Customer 0029,Corporate,Electronics,Headphones,East,Online,2,90.85,0.15,154.44,105.56,48.88
ORD-10725,2024-04-01,CUST-0011,Customer 0011,Home Office,Furniture,Sofa,South,Online,4,628.26,0.0,2513.04,1736.11,776.93
ORD-10726,2025-03-18,CUST-0159,Customer 0159,Home Office,Office Supplies,Paper Pack,South,Retail Store,3,26.24,0.05,74.78,62.91,11.87
ORD-10727,2025-05-02,CUST-0138,Customer 0138,Home Office,Fashion,Sneakers,South,Retail Store,7,118.46,0.0,829.22,691.44,137.78
ORD-10728,2024-02-11,CUST-0263,Customer 0263,Home Office,Fashion,T-Shirt,South,Retail Store,6,26.32,0.1,142.13,110.39,31.74
ORD-10729,2024-10-24,CUST-0240,Customer 0240,Consumer,Home & Kitchen,Blender,South,Marketplace,7,84.16,0.0,589.12,422.5,166.62
ORD-10730,2025-06-19,CUST-0219,Customer 0219,Consumer,Office Supplies,Printer,North,Marketplace,5,242.01,0.15,1028.54,593.25,435.29
ORD-10731,2024-04-06,CUST-0238,Customer 0238,Home Office,Fashion,Sneakers,North,Online,5,101.91,0.05,484.07,280.09,203.98
